ORDER	SENTENCE	STATUS	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
17001	Ők soha nem nevezték így, vagy ha nevezték, csak szóban, „egymás között, de leírva ez román térképen soha nem jelent meg, mert hát ez „ősi román föld, mondták és mondják ma is.	Y	szóban	2469	    1,496	0.003	820.7407	hun_news_2016_00846889
17002	Tájékoztatást kaptak arról is, hogy szóban is fellebbezhetnek, de legalább egy esetben azt mondták a kérelmezõnek, hogy csak akkor van bármi esélye, ha családja van Magyarországon.	Y	szóban	2469	    1,496	0.003	950.6087	hun_news_2016_00931412
17003	Persze már az is meglepő, hogy négyévesen tud írni, de az és (and) szóban a “d”-ből egy “al” lett.	Y	szóban	2469	    1,496	0.003	954.3684	hun_news_2017_00869228
17004	Ugyan már,ott voltak,és ennyi,az eu még szóban sem engedett meg semmilyen erdélyi vonatkozásu kérdést tárgyalni!	Y	szóban	2469	    1,496	0.003	978.4444	hun_news_2016_00962821
17005	A szóban forgó készülék még 2004-ben jelent meg a piacon, népszerűségét pedig jól mutatja, hogy végül összesen több mint 130 millió darabot adtak el a típusból.	Y	szóban	2469	    1,496	0.003	993.8261	hun_news_2016_00263680
17006	Ha a baloldal nyer, akkor 2020-ra euró lehet Magyarországon, ha viszont Fidesz, akkor csak 2024-re.	Y	baloldal	2470	    1,495	0.003	561.1538	hun_news_2017_00595106
17007	Ahogy az egész európai baloldal, úgy a német baloldal is veszített.	Y	baloldal	2470	    1,495	0.003	624.7	hun_news_2016_00094134
17008	Hiszen minden kutatás szerint vereség elõtt áll a baloldal, és ezért ön lesz a legnagyobb felelõs.	Y	baloldal	2470	    1,495	0.003	672.2667	hun_news_2016_00629162
17009	A hazai baloldal éppen úgy nem érti ezt, mint az amerikai a saját kudarcát.	Y	baloldal	2470	    1,495	0.003	748.7692	hun_news_2017_00081710
17010	Ha úgy tetszik,a baloldal számára is Eljött az idő.	Y	baloldal	2470	    1,495	0.003	756.5	hun_news_2011_00350549
17011	De nem csak az angolok, hanem a legtöbb európai ország, ezen kívül az Egyesült Államok és Ausztrália is többet szeretne belõle.	Y	belõle	2470	    1,495	0.003	616.25	hun_news_2016_00458889
17012	A férfi nyugdíját is a nõ vette fel, és amikor pénz kellett neki, az asszony adott neki belõle.	Y	belõle	2470	    1,495	0.003	631.3125	hun_news_2016_00059469
17013	Ha nem lenne már most is ilyen sok belõle az utcán (és mi lesz még 5-6 év múlva), leborulnák vagánysága elõtt.	Y	belõle	2470	    1,495	0.003	674.05	hun_news_2016_00612476
17014	Bár abban nem sok jutott neki az utóbbi idõben, hisz sikeres sztár lett belõle.	Y	belõle	2470	    1,495	0.003	690.7143	hun_news_2016_00415552
17015	Ha Magyarországon forgatja, akkor is nagyon hasonló lett volna belõle.	Y	belõle	2470	    1,495	0.003	701.9	hun_news_2017_00605701
17016	A lap beszámolója szerint az eb már hat éve van az Orbán család mellett.	Y	beszámolója	2470	    1,495	0.003	397.3846	hun_news_2016_00147185
17017	A beszámolója szerint tartozása tavaly év végén csak 16 millió forint volt.	Y	beszámolója	2470	    1,495	0.003	617.4545	hun_news_2017_00022097
17018	Arra még nem volt példa, hogy az önkormányzati választás parlamenti beszámolója december közepére sem készült el.	Y	beszámolója	2470	    1,495	0.003	666.8125	hun_news_2011_00617736
17019	A beszámolója szerint két család, öt felnõtt és öt gyermek van az áldozatok között.	Y	beszámolója	2470	    1,495	0.003	710.1538	hun_news_2017_00022096
17020	Nem véletlenül adta egy alkalommal a Napló a beszámolója címének azt, hogy: „Ahol mindenki ott van”!	Y	beszámolója	2470	    1,495	0.003	735.5333	hun_news_2016_00833194
17021	Az első száz évben ez volt az utolsó eset, hogy világbajnokságon a magyar együttes a nyolc közé jutott.	Y	világbajnokságon	2470	    1,495	0.003	411.8125	hun_news_2011_00711865
17022	Az egész világbajnokságon jól szerepelt eddig a holland csapat, bár nem mindenki ítéli meg így.	Y	világbajnokságon	2470	    1,495	0.003	629.9333	hun_news_2011_00653274
17023	A válogatott Eb-n 1972-ben, világbajnokságon pedig 1986-ban szerepelt legutóbb.	Y	világbajnokságon	2470	    1,495	0.003	671.9	hun_news_2017_00290274
17024	Döntés született, arról is, hogy a magyar válogatott részt vesz a csapat-világbajnokságon, amelyre április 18. és 29. között Örményországban kerül sor.	Y	világbajnokságon	2470	    1,495	0.003	683.6316	hun_news_2016_00463446
17025	A hazai szövetség tájékoztatása szerint magyar finndingis még soha nem végzett az elsõ tíz között világbajnokságon, sõt az elmúlt 19 évben egyetlen olimpiai hajóosztályban sem született hasonló eredmény.	Y	világbajnokságon	2470	    1,495	0.003	698.9231	hun_news_2016_00085956
17026	A belföldi értékesítés 5,2 százalékkal volt több tavaly, mint egy évvel korábban.	Y	belföldi	2471	    1,493	0.003	594.2727	hun_news_2016_00020665
17027	Azonban a forgalom 70 százalékát már a belföldi piac teszi ki.	Y	belföldi	2471	    1,493	0.003	682.5556	hun_news_2016_00381693
17028	Ön szerint mi volt az elmúlt hét legfontosabb belföldi híre?	Y	belföldi	2471	    1,493	0.003	745.5	hun_news_2011_00871597
17029	Cikk megjelenítése: 714Olvasóink értékelése: Ha hozzá szeretne szólni, jelentkezzen be Két napja tíz százalékkal drágábbak a külföldi és húsz százalékkal a belföldi gyógyszerek.	Y	belföldi	2471	    1,493	0.003	752.3333	hun_news_2016_00439596
17030	Kiemelte: ennek a belföldi turizmus számára pozitív a hatása, hiszen soha nem volt még ilyen magas az év elején a nyári belföldi elõfoglalás.	Y	belföldi	2471	    1,493	0.003	765.5	hun_news_2016_00697121
17031	A mostani csapat biztos, hogy jóval fiatalabb lesz, mint a tavalyi.	Y	fiatalabb	2471	    1,493	0.003	506.3	hun_news_2017_00190247
17032	A például már jobban áll neki, mint nekem, hiszen úgy tíz évvel fiatalabb nálam.	Y	fiatalabb	2471	    1,493	0.003	532.3571	hun_news_2016_00220688
17033	Mondta ezt már a Ferrariról is, de tény, hogy ő sem lesz fiatalabb.	Y	fiatalabb	2471	    1,493	0.003	612.8462	hun_news_2016_00796310
17034	Ezen nem csodálkoztam, mert csupán két évvel fiatalabb, mint én.	Y	fiatalabb	2471	    1,493	0.003	726	hun_news_2017_00547993
17035	Nyilván õ sem lesz már fiatalabb, de még mindig kiénekli a „Rossz vér”-ben a magas részt.	Y	fiatalabb	2471	    1,493	0.003	752.5	hun_news_2017_00840695
17036	Ha ez valóban így van, akkor vádat kell emelni a fiatalkorú ellen, de úgy gondolom, hogy ebben az esetben erre egyáltalán nem lene szükség.	Y	vádat	2471	    1,493	0.003	671.375	hun_news_2017_00600547
17037	Az ügyészség három ember ellen emelt vádat, akik úgy okoztak balesetet, hogy a helyszínen sem voltak.	Y	vádat	2471	    1,493	0.003	778.3125	hun_news_2016_00402637
17038	Markó emlékeztetett arra, hogy ezt a vádat az elmúlt 11 évben folyamatosan hallani lehetett.	Y	vádat	2471	    1,493	0.003	787.4615	hun_news_2011_00604066
17039	Az ügyészség legutóbb egy olyan ügyben nyújtott be vádat, amelyben 42 vádlott szerepel.	Y	vádat	2471	    1,493	0.003	858	hun_news_2011_00049997
17040	Szóvá tette azt is, hogy az ügyben 2008 végén vádat emelt az ügyészség, 2009-ben azonban nem történt semmi, csak 2010 õszén tartott tárgyalást a bíróság.	Y	vádat	2471	    1,493	0.003	864.9091	hun_news_2016_00929713
17041	Ebben a rangsorban Fejér megye van a legjobb helyzetben, de ez is csak annyit jelent, hogy az utak nem egészen fele számít jó minőségűnek.	Y	utak	2472	    1,492	0.003	796.4348	hun_news_2016_00466828
17042	Ez mondjuk bizakodással is eltöltött, mert ha ilyen utak vannak itt a környéken, akkor nagy baj nem lehet.	Y	utak	2472	    1,492	0.003	826.8333	hun_news_2016_00556993
17043	2015-ben ugyanakkor az egy és két számjegyű utak 50 milliárd forintból, míg a három és négy számjegyű utak további 18 milliárd forintból újulhattak meg.	Y	utak	2472	    1,492	0.003	829.7059	hun_news_2017_00002552
17044	Tudják, hogy ehhez még sok minden hiányzik, főleg a járható utak.	Y	utak	2472	    1,492	0.003	863.3636	hun_news_2011_00038521
17045	De legalább árusok is vannak itt-ott az utak mentén.	Y	utak	2472	    1,492	0.003	873	hun_news_2011_00698851
17046	Úgy hiszem, ez az alapja annak, hogy Pécs ma sikeres lehet, és holnap is az marad.	Y	alapja	2473	    1,491	0.003	548.2	hun_news_2011_00605230
17047	Politikai értelemben azonban a helyzet még nem jutott el odáig, hogy ennek alapja is legyen.	Y	alapja	2473	    1,491	0.003	616.7333	hun_news_2017_00872360
17048	Olyan ország esetében, mint Magyarország, amelynek nem volt és ma sincs gyarmata, és nincs nyersanyagvagyona sem, nos, egy ilyen ország esetében azonban a gazdaság alapja csak a munka lehet.	Y	alapja	2473	    1,491	0.003	623.08	hun_news_2016_00849649
17049	Ez most az orosz kereskedelmi politika alapja: nem kell a nyugati, jobb a saját áru.	Y	alapja	2473	    1,491	0.003	661.9286	hun_news_2016_00557015
17050	Szakemberek szerint erre van is alapja, hiszen az ország egyik legnagyobb részvénytársasága.	Y	alapja	2473	    1,491	0.003	665.5833	hun_news_2011_00477972
17051	A motor eddig is fantasztikus volt, és ez nem változott.	Y	motor	2473	    1,491	0.003	637.7	hun_news_2016_00195175
17052	Összesen 1 millió 915 ezer 567 motor készült Gyõrben, az egy évvel korábbi 1 millió 883 ezer 757 darab után.	Y	motor	2473	    1,491	0.003	694.4167	hun_news_2016_00856839
17053	Ha ezt tudja az új motor, akkor tényleg nincs szükség dízelre.	Y	motor	2473	    1,491	0.003	709.1818	hun_news_2016_00604432
