ORDER	SENTENCE	STATUS	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
22001	Természetesen, mint minden kelet-európai országban, itt is számos kisebbség él.	Y	kisebbség	2793	    1,151	0.0023	491	hun_news_2016_00941954
22002	De ilyen nincs Magyarországon, a kisebbség csak akkor és addig érdekes, míg valamely politikai erő ellen vagy mellett lehet használni.	Y	kisebbség	2793	    1,151	0.0023	625.05	hun_news_2017_00451088
22003	Jó lenne tudni azt is, hogy vajon a román állam ellenlépése az 1,2 milliós magyarság és a többi európai kisebbség ellen irányul-e.	Y	kisebbség	2793	    1,151	0.0023	738.4762	hun_news_2017_00673380
22004	Továbbra is csak a kisebbség gondolja azt a piacon, hogy a jegybank.	Y	kisebbség	2793	    1,151	0.0023	763.3	hun_news_2016_00954450
22005	Ahol ez nem történik meg, nem a kisebbség a hibás.	Y	kisebbség	2793	    1,151	0.0023	786.375	hun_news_2011_00616824
22006	Ilyenkor az ember, ha csak lehet, otthon marad a meleg lakásban.	Y	lakásban	2793	    1,151	0.0023	576.7273	hun_news_2011_00836050
22007	Most egy átmeneti lakásban vagyunk, ami még kisebb, mint az eredeti volt.	Y	lakásban	2793	    1,151	0.0023	585.0833	hun_news_2016_00798057
22008	Õ maga nem volt a lakásban, mert egész éjjel dolgozott.	Y	lakásban	2793	    1,151	0.0023	627.2	hun_news_2017_00848427
22009	A lakásban egy idős férfi meghalt, a fia kórházba került.	Y	lakásban	2793	    1,151	0.0023	797.4444	hun_news_2017_00141419
22010	Hiába mondjuk, hogy a lakásban fogja a egészségügyi engedélyt kérnek.	Y	lakásban	2793	    1,151	0.0023	1202.7778	hun_news_2011_00094634
22011	A választ meg nem tudom. 4300 milliárd túl sok ahhoz, hogy nyíltan ellopják.	Y	nyíltan	2793	    1,151	0.0023	728.9167	hun_news_2016_00293120
22012	Már van, aki ki is próbálja, mi történik akkor, ha nyíltan vállalja, hogy a szlovák mellé magyar állampolgárságot szerzett.	Y	nyíltan	2793	    1,151	0.0023	748.6316	hun_news_2011_00579322
22013	Több mint fél évszázad óta most vagyunk először olyan helyzetben, hogy ezt a hatalom nyíltan nem akadályozhatja meg.	Y	nyíltan	2793	    1,151	0.0023	781.7778	hun_news_2011_00527888
22014	Erről nyíltan kell beszélni, és nem csak beszélni, hanem cselekedni is.	Y	nyíltan	2793	    1,151	0.0023	864.3	hun_news_2011_00133448
22015	Német és francia politikusok meg is fogalmazták ezt elég nyíltan.	Y	nyíltan	2793	    1,151	0.0023	875.7	hun_news_2016_00821825
22016	Ha ez igaz, akkor hogy akar nyerni ez a szerencsétlen?	Y	szerencsétlen	2793	    1,151	0.0023	616	hun_news_2017_00600112
22017	A tragédia hajnalban történt, s néhány óra múlva meg is találták S az egyik szerencsétlen gyerek akkor még élt.	Y	szerencsétlen	2793	    1,151	0.0023	637.0556	hun_news_2011_00155054
22018	Mit tehet ez a szerencsétlen anya arról,hogy a felnőtt fia mit tett.	Y	szerencsétlen	2793	    1,151	0.0023	928.1818	hun_news_2011_00895590
22019	Szerencsétlen gyerek nem tehet róla, hogy ilyen anyja meg apja van.	Y	szerencsétlen	2793	    1,151	0.0023	1003.3636	hun_news_2011_00709195
22020	Kelemen álláspontja szerint: „Ez szerencsétlen megoldás, amit nem tudunk támogatni sem politikai, sem technikai okokból.	Y	szerencsétlen	2793	    1,151	0.0023	1223.2857	hun_news_2017_00682001
22021	A második és a harmadik szektorban a német volt a gyorsabb.	Y	gyorsabb	2794	    1,150	0.0023	817.375	hun_news_2016_00171938
22022	Orbán értékelése szerint ez a váltás Magyarország számára kedvezõ, és növeli annak az esélyét, hogy a magyar gazdaság a nehéz idei elsõ fél év után a második fél évben gyorsabb növekedési pályára állhat.	Y	gyorsabb	2794	    1,150	0.0023	833.4483	hun_news_2016_00852345
22023	Ha gyorsabb lett volna eddig, görög ügy se lenne, meg unortodoxia se.	Y	gyorsabb	2794	    1,150	0.0023	838	hun_news_2016_00604904
