ORDER	SENTENCE	STATUS	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
8001	Tidak termasuk ayam milik anak saya,’’ kata korban.	Y	ayam	1501	    4,309	0.0089	296.5	ind_news_2011_00160780
8002	Banyak berkembang ayam bakar yang buka khusus malam hari dan memang tetap ramai pengunjung.	Y	ayam	1501	    4,309	0.0089	661	ind_news_2011_00500382
8003	Namun demikian dari tiga komoditas tersebut baru, telur dan daging ayam yang sudah bisa dipenuhi oleh peternak lokal.	Y	ayam	1501	    4,309	0.0089	755.2222	ind_news_2011_00699892
8004	Sebanyak 10 jenis makanan bagi pecinta daging ayam dan sapi.	Y	ayam	1501	    4,309	0.0089	927.2222	ind_news_2016_00775217
8005	Hanya 2 ekor ayam keturunan Bangkok yang tersisa.	Y	ayam	1501	    4,309	0.0089	1776.8571	ind_news_2016_00256051
8006	Sebelum ini, kami sudah minta melalui pemerintah desa untuk segera memperbaiki jalan yang telah lama rusak ini.	Y	memperbaiki	1502	    4,308	0.0089	265.125	ind_news_2011_00693615
8007	Pemerintah harus memperbaiki manajemen pengelolaan utang agar bisa efektif dan sesuai dengan kebutuhan pembangunan yang sudah direncanakan, katanya.	Y	memperbaiki	1502	    4,308	0.0089	512.2778	ind_news_2016_00653619
8008	 Kalau begitu, pemilu presiden sungguh amat mendesak, kalau bisa lebih cepat dari jadwal yang ada karena diperlukan kepemimpinan nasional yang mampu memperbaiki atau bahkan mengubah keseluruhan sistem perangkat tersebut!	Y	memperbaiki	1502	    4,308	0.0089	653.0741	ind_news_2011_00643762
8009	Apakah serangkaian langkah yang telah diambil otoritas moneter dan tim ekonomi pemerintah itu cukup efektif untuk memperbaiki kinerja perekonomian negara?	Y	memperbaiki	1502	    4,308	0.0089	794.45	ind_news_2012_00564985
8010	Yang mengejutkan, pemerintah bukannya memperbaiki kelemahan ini.	Y	memperbaiki	1502	    4,308	0.0089	1404.7143	ind_news_2012_00485438
8011	Kegiatan tersebut dapat dilakukan baik oleh bank maupun lembaga non-bank.	Y	non	1502	    4,308	0.0089	277.8	ind_news_2011_00359414
8012	Saya banyak melakukan riset untuk film tadi, seperti berbicara dengan berbagai organisasi non-pemerintah, untuk mendapatkan sebuah gambaran yang lengkap.	Y	non	1502	    4,308	0.0089	627.3158	ind_news_2012_00350331
8013	Menurutnya, penghematan subsidi energi dalam Anggaran Pendapatan dan Belanja Negara (APBN) 2012 juga dapat dialihkan untuk program-program pro-rakyat, baik dalam bentuk belanja bantuan sosial maupun subsidi non-energi.	Y	non	1502	    4,308	0.0089	746.9167	ind_news_2012_00067485
8014	Tanpa Antasari Azhar, KPK Justru Makin Berani Jakarta - SURYA-Meski Ketua Komisi Pemberantasan Korupsi (KPK) non aktif Antasari Azhar ditahan, empat pimpinan KPK yang tersisa makin berani.	Y	non	1502	    4,308	0.0089	904.1429	ind_news_2011_00888087
8015	Inisiatif itu adalah rancangan peraturan daerah (raperda) tentang pendidikan non formal keagamaan.	Y	non	1502	    4,308	0.0089	1425.75	ind_news_2016_00310400
8016	“Bila ini dilakukan saat ini, dalam waktu lima tahun ke depan akan ada perubahan yang signifikan.	Y	signifikan	1503	    4,297	0.0088	206.8	ind_news_2011_00597332
8017	Kami sangat mendorong upaya pemberdayaan keluarga ini, karena juga akan sangat signifikan mengurangi biaya.	Y	signifikan	1503	    4,297	0.0088	514.6923	ind_news_2016_00383105
8018	“Kenyataannya yang bekerja dengan sangat signifikan hasilnya yang aku lihat selama jadi penduduk DKI dari 1986 itu Pak Ahok.	Y	signifikan	1503	    4,297	0.0088	640	ind_news_2016_00433094
8019	Tetapi dampak tersebut tidak signifikan, ujar Edi.	Y	signifikan	1503	    4,297	0.0088	767.4286	ind_news_2011_00654627
8020	PETA politik nasional pasca-Pansus Century akan berubah signifikan.	Y	signifikan	1503	    4,297	0.0088	1316.8889	ind_news_2011_00818379
8021	Dengan demikian, tidak masalah jika artis tampil sebagai kepala daerah.	Y	artis	1504	    4,294	0.0088	266	ind_news_2012_00533935
8022	Partai politik ingin cepat mendapatkan dukungan suara dari masyarakat dengan cara memasang artis yang dikenal masyarakat luas sebagai caleg.	Y	artis	1504	    4,294	0.0088	542.1111	ind_news_2012_00586811
8023	Setidaknya mereka punya status atau pengaruh tertentu di tempat asal mereka, apalagi jika tamu dari luar negeri entah artis, pejabat maupun aktivis tertentu.	Y	artis	1504	    4,294	0.0088	699.2381	ind_news_2012_00617843
8024	Jangan punya pikiran negatif tentang artis tersebut.	Y	artis	1504	    4,294	0.0088	877.8571	ind_news_2011_00597482
8025	Jessica menilai menikah muda bisa memengaruhi karier seorang artis.	Y	artis	1504	    4,294	0.0088	1435.7778	ind_news_2016_00342450
8026	Ini untuk menghindari kemungkinan yang bisa saja terjadi.	Y	menghindari	1505	    4,288	0.0088	277.625	ind_news_2016_00312058
8027	Selain itu, kata Agung, penting pula menanamkan pendidikan ke masyarakat, cara-cara menghindari bencana.	Y	menghindari	1505	    4,288	0.0088	586.5385	ind_news_2011_00114684
8028	Hal itu disebabkan beberapa kendala, salah satunya untuk menghindari kemacetan di kawasan objek..	Y	menghindari	1505	    4,288	0.0088	720	ind_news_2016_00249864
8029	Pengurangan pajak yang besar, membuatnya bisa menghindari pembayaran pajak pendapatan selama 18 tahun.	Y	menghindari	1505	    4,288	0.0088	854.6364	ind_news_2016_00666090
8030	Guna menghindari kebocoran soal, sistem distribusi dilakukan ekstra ketat.	Y	menghindari	1505	    4,288	0.0088	1391.6667	ind_news_2011_00904839
8031	Hal itu dilakukan agar perseroan mendapatkan dana sebesar Rp 4 triliun.	Y	perseroan	1505	    4,288	0.0088	275.9	ind_news_2016_00249332
8032	Dia juga menegaskan, hingga saat ini belum ada fakta atau kejadian penting lainnya yang secara material dapat memengaruhi harga efek perseroan.	Y	perseroan	1505	    4,288	0.0088	564	ind_news_2012_00252247
8033	Sedangkan beberapa klub ISL lainnya masih sedang dalam proses menuju badan hukum berbentuk Perseroan Terbatas (PT).	Y	perseroan	1505	    4,288	0.0088	711.6875	ind_news_2012_00726898
8034	Perseroan juga tercatat terus melakukan pengembangan infrastruktur baik gas, pengolahan dan pemasaran.	Y	perseroan	1505	    4,288	0.0088	835.9167	ind_news_2016_00678411
8035	Selain itu, Dwi juga mengatakan pihaknya masih mengkaji skema pendanaan untuk ekspansi perseroan.	Y	perseroan	1505	    4,288	0.0088	1290.6154	ind_news_2012_00129109
8036	Selain itu, dia memiliki kaki kiri yang bagus dibanding pemain lain.	Y	kiri	1506	    4,285	0.0088	396.3636	ind_news_2016_00812728
8037	Perbedaan kelompok kiri (SI Merah) dan kelompok Islam (SI Putih) memang sangat tajam dalam bidang agama.	Y	kiri	1506	    4,285	0.0088	636.2857	ind_news_2016_00671767
8038	Ketika dia bercerita, saya melihat kedua bekas itu ada di bagian kiri dan kanan kedua kakinya.	Y	kiri	1506	    4,285	0.0088	765.2	ind_news_2012_00356447
8039	Meski ditolak kanan-kiri, industri makanan halal tengah berkembang pesat di Prancis dan negara Eropa lain.	Y	kiri	1506	    4,285	0.0088	919.375	ind_news_2012_00050488
8040	Sedang sebelah kanan dan kiri merupakan pagar keliling.	Y	kiri	1506	    4,285	0.0088	1377.875	ind_news_2011_00101840
8041	Sebab sampai saat ini belum ada jawa-ban dari pusat.	Y	ban	1507	    4,280	0.0088	237.2	ind_news_2016_00766986
8042	Bahan makanan yang masuk ke dapur umum berasal ban-tuan berbagai pihak.	Y	ban	1507	    4,280	0.0088	604.5	ind_news_2016_00058689
8043	Sementara itu, Ban mengatakan bahwa mengatasi AIDS merupakan bagian dari pencapaian masa depan yang berkelanjutan.	Y	ban	1507	    4,280	0.0088	764.0667	ind_news_2012_00659401
8044	TOKYO: Harga karet turun untuk hari kedua karena krisis utang di Eropa menimbulkan kekhawatiran bahwa permintaan untuk komoditas yang digunakan sebagai bahan baku ban ini berpotensi melemah.	Y	ban	1507	    4,280	0.0088	898.3462	ind_news_2012_00985071
8045	Mereka melepaskan tembakan ke udara, serta menembak ban truk suporter.	Y	ban	1507	    4,280	0.0088	1356.3	ind_news_2011_00012032
