ORDER	SENTENCE	STATUS	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
13001	Seluruh orang di tim kini tak hanya memasang empat besar sebagai target melainkan lebih dari itu.	Y	memasang	2239	    2,456	0.005	317.5	ind_news_2016_00830984
13002	Sebenarnya, bagi pelaku usaha, memasang tarif atau harga sangat rendah bukanlah perkara mudah.	Y	memasang	2239	    2,456	0.005	684.2308	ind_news_2012_00973718
13003	Terbukti dalam UU APBN setiap tahun, pemerintah selalu memasang target perolehan pemasukan dari pajak pendidikan.	Y	memasang	2239	    2,456	0.005	818.3333	ind_news_2012_00290870
13004	Meski demikian ia mengakui masih rendahnya kesadaran pengendara motor memasang lampu di siang hari.	Y	memasang	2239	    2,456	0.005	976.5714	ind_news_2012_00336792
13005	BPBD akan memasang lagi petunjuk jalur evakuasi.	Y	memasang	2239	    2,456	0.005	1575.5714	ind_news_2016_00104317
13006	Rupanya di lingkungan sekitar kita, kasus seperti ini juga banyak terjadi.	Y	rupanya	2240	    2,455	0.005	279.9091	ind_news_2012_00954682
13007	Harga daging sapi sudah menjadi persoalan nasional rupanya.	Y	rupanya	2240	    2,455	0.005	663	ind_news_2012_00436402
13008	Namun rupanya cara penjahat melakukan aksinya dengan cara seperti ini efektif dan tidak berbahaya kepada pelaku.	Y	rupanya	2240	    2,455	0.005	822.8667	ind_news_2011_00723960
13009	“Tapi rupanya target itu belum tercapai karena ma-sih kurang penjual yang da-tang,” jelasnya.	Y	rupanya	2240	    2,455	0.005	1003.3333	ind_news_2016_00913131
13010	“Torang pe pejabat di Minsel yang mo diusulkan ke penjabat Bupati Mitra rupanya ada ketakutan for mo diusung ke sana.	Y	rupanya	2240	    2,455	0.005	1404.3333	ind_news_2016_00952219
13011	“Bendera Demokrat milik saya itu lain dari pada yang lain.	Y	bendera	2241	    2,454	0.005	394.4444	ind_news_2011_00337344
13012	Tadi saya kira banyak orang Indonesia yang datang, ternyata bendera itu milik tetangga kita, kata seorang suporter Indonesia yang masih asyik menonton permainan olahraga itu kendati yang tampil bukan lagi dari Indonesia.	Y	bendera	2241	    2,454	0.005	707.2963	ind_news_2011_00271897
13013	Bendera partai tersebut bisa mengganggu keselamatan pengguna jalan.	Y	bendera	2241	    2,454	0.005	861.25	ind_news_2011_00324081
13014	Bendera negara yang tidak berpartisipasi di Olimpiade termasuk barang terlarang.	Y	bendera	2241	    2,454	0.005	1053.1	ind_news_2012_00585174
13015	Dari semula berstatus bendera hijau, kini menjadi bendera kuning.	Y	bendera	2241	    2,454	0.005	1322.125	ind_news_2011_00866467
13016	Untuk mendapat hasil (terbaik) kami harus bekerja untuk tim, imbuh dia.	Y	imbuh	2241	    2,454	0.005	364.7	ind_news_2012_00764937
13017	Apalagi soal kunjungan kerja ke luar negeri ini selalu mendapat sorotan tajam dari masyarakat, imbuh politisi Partai Golkar ini, hari ini.	Y	imbuh	2241	    2,454	0.005	623	ind_news_2012_00595532
13018	Ini jelas kebijakan yang tidak memikirkan rakyat,’’ imbuh Honda.	Y	imbuh	2241	    2,454	0.005	768.1111	ind_news_2012_00675460
13019	Yang dimaksud keluarga ialah keluarga kandung, seperti ayah, ibu, atau saudara kandung ada yang mengalami penyakit itu, imbuh Yayasan Jantung Indonesia tersebut.	Y	imbuh	2241	    2,454	0.005	912.2632	ind_news_2016_00991895
13020	“Kita su-dah melakukan pendekatan dengan para tokoh adat,” imbuh Max.	Y	imbuh	2241	    2,454	0.005	1287.2727	ind_news_2016_00458743
13021	Sebab, produk mereka juga bisa menembus berbagai pasar negara lain.	Y	menembus	2242	    2,453	0.005	327.3	ind_news_2012_00045545
13022	Kenaikan harga bahan pangan sudah menembus angka 100 persen.	Y	menembus	2242	    2,453	0.005	595.875	ind_news_2012_00164496
13023	Peluru menembus sejumlah titik tubuh korban dan akhirnya meninggal di tempat.	Y	menembus	2242	    2,453	0.005	735.7273	ind_news_2011_00252510
13024	Artinya kesempatan menembus babak delapan besar semakin terbuka lebar.	Y	menembus	2242	    2,453	0.005	893.3333	ind_news_2012_00335933
13025	Beberapa peluru menembus tembok rumah dan jendela depan rumah.	Y	menembus	2242	    2,453	0.005	1444.25	ind_news_2016_00078868
13026	Hal yang sama juga dilakukan terhadap para PKL yang berada di sepanjang jalan itu.	Y	pkl	2242	    2,453	0.005	273.2308	ind_news_2012_00483437
13027	Di sana hampir penuh dengan PKL dari Pasar 45 dan sekitarnya.	Y	pkl	2242	    2,453	0.005	631.5	ind_news_2016_00204176
13028	“Biasa-nya kan Pol-PP dengan PKL baku perang kalau sudah sore.	Y	pkl	2242	    2,453	0.005	778.0833	ind_news_2016_00098171
