ORDER	SENTENCE	STATUS	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
7001	Nie wszystkie firmy zdążą z RODO - Puls Biznesu - pb.pl Z ostatniej chwili subskrypcja Pulsu Biznesu Wybierz pakiet dla siebie Bądź na bieżąco, gdziekolwiek jesteś!	Y	rodo	1296	    3,324	0.0075	365.3478	pol_news_2018_00462260
7002	RODO sparaliżuje wybory samorządowe - Puls Biznesu - pb.pl Z ostatniej chwili subskrypcja Pulsu Biznesu Wybierz pakiet dla siebie Bądź na bieżąco, gdziekolwiek jesteś!	Y	rodo	1296	    3,324	0.0075	461.0909	pol_news_2018_00654291
7003	Wiadomości z kraju i ze świata Koniec z szantażami „na RODO”.	Y	rodo	1296	    3,324	0.0075	609.3	pol_news_2018_00837979
7004	Złe wdrożenie RODO ogranicza przychody - Puls Biznesu - pb.pl Z ostatniej chwili subskrypcja Pulsu Biznesu Wybierz pakiet dla siebie Bądź na bieżąco, gdziekolwiek jesteś!	Y	rodo	1296	    3,324	0.0075	674.913	pol_news_2018_00974729
7005	Przede wszystkim musimy pamiętać o tym rzeczywiście, że od 25 maja mamy nowy Urząd Ochrony Danych Osobowych, w związku z tym o ochronie danych osobowych mówi się dużo więcej, między innymi w związku z wejściem w życie RODO.	Y	rodo	1296	    3,324	0.0075	685.6207	pol_news_2018_00622209
7006	Kościół - Puls Biznesu - pb.pl Z ostatniej chwili subskrypcja Pulsu Biznesu Wybierz pakiet dla siebie Bądź na bieżąco, gdziekolwiek jesteś!	Y	kościół	1297	    3,323	0.0075	218.9474	pol_news_2017_00309745
7007	Kościół - Puls Biznesu - pb.pl - strona 3 Z ostatniej chwili subskrypcja Pulsu Biznesu Wybierz pakiet dla siebie Bądź na bieżąco, gdziekolwiek jesteś!	Y	kościół	1297	    3,323	0.0075	243.95	pol_news_2017_00309744
7008	Newsweek: Co Kościół może z nim zrobić?	Y	kościół	1297	    3,323	0.0075	382.1429	pol_news_2018_00433530
7009	Ludzie to jest Urząd a Państwo to nie Kościół.	Y	kościół	1297	    3,323	0.0075	388.5	pol_news_2017_00332520
7010	"""""""Jan Paweł II - informacje na tematy """"""""Jan Paweł II"""""""" oraz """"""""kościół"""""""" - Tagi - znajdź treść po hasłach."""""""	Y	kościół	1297	    3,323	0.0075	582.4615	pol_news_2018_00249257
7011	"""""""Andrzej Duda też Człowiekiem Roku Człowiekiem Roku 2015 tygodnika """"""""Gazeta Polska"""""""" został Jarosław Kaczyński."""""""	Y	tygodnika	1297	    3,323	0.0075	596.4545	pol_news_2017_00025581
7012	Tytuł Człowieka Roku tygodnika „Wprost” Tusk otrzymał już po raz drugi; wcześniej przyznano mu go za rok 2008.	Y	tygodnika	1297	    3,323	0.0075	647.2941	pol_news_2016_00794443
7013	"""""""Według tygodnika, """"""""to może być jedna z przyczyn zaniechań rządu PiS wobec tego śledztwa""""""""."""""""	Y	tygodnika	1297	    3,323	0.0075	754.8571	pol_news_2016_00833719
7014	Człowiek, który na podkładzie tygodnika był od samego początku.	Y	tygodnika	1297	    3,323	0.0075	797.5556	pol_news_2016_00115325
7015	W gali z okazji 35-lecia tygodnika uczestniczą m.in. prezydent Andrzej Duda, premier Beata Szydło oraz przedstawiciele rządu.	Y	tygodnika	1297	    3,323	0.0075	805.1667	pol_news_2016_00838010
7016	Technologia jest głównym motorem rozwoju - Puls Biznesu - pb.pl Z ostatniej chwili subskrypcja Pulsu Biznesu Wybierz pakiet dla siebie Bądź na bieżąco, gdziekolwiek jesteś!	Y	głównym	1298	    3,321	0.0075	488.6087	pol_news_2018_00733508
7017	Według niego, głównym problemem nie jest sam fakt budowania, tylko to sposób, w jaki się to robi.	Y	głównym	1298	    3,321	0.0075	544.25	pol_news_2018_00829836
7018	Dziś to nie Wielka Brytania (jak rok temu), ale Niemcy są głównym partnerem Polski w Europie.	Y	głównym	1298	    3,321	0.0075	567.4375	pol_news_2018_00167136
7019	Najlepsze grają w turnieju głównym, który odbywa się właśnie pod koniec marca i na początku kwietnia.	Y	głównym	1298	    3,321	0.0075	579.25	pol_news_2016_00404556
7020	Dodaje też, co jest głównym problemem jego drużyny.	Y	głównym	1298	    3,321	0.0075	595.375	pol_news_2017_00131134
7021	Wszystko po to by owoce były jak największe i żeby było ich więcej.	Y	największe	1298	    3,321	0.0075	363.3077	pol_news_2017_00902079
7022	Niemcy: największe świadczenia na dzieci płyną do Polski - Puls Biznesu - pb.pl Z ostatniej chwili subskrypcja Pulsu Biznesu Wybierz pakiet dla siebie Bądź na bieżąco, gdziekolwiek jesteś!	Y	największe	1298	    3,321	0.0075	415.92	pol_news_2018_00447070
7023	Największe zajęcie mieszkania w historii Nowego Jorku - Puls Biznesu - pb.pl Z ostatniej chwili subskrypcja Pulsu Biznesu Wybierz pakiet dla siebie Bądź na bieżąco, gdziekolwiek jesteś!	Y	największe	1298	    3,321	0.0075	452.32	pol_news_2018_00404777
7024	Który z nich ma największe szanse na zwycięstwo?	Y	największe	1298	    3,321	0.0075	457.375	pol_news_2017_00316714
7025	Wydobycie OPEC największe od 3 lat - Puls Biznesu - pb.pl Z ostatniej chwili subskrypcja Pulsu Biznesu Wybierz pakiet dla siebie Bądź na bieżąco, gdziekolwiek jesteś!	Y	największe	1298	    3,321	0.0075	488.5652	pol_news_2018_00919658
7026	Lewandowski: To nawet nie by³ pierwszy krok » Euro 2016.	Y	lewandowski	1299	    3,319	0.0075	389.125	pol_news_2018_00335270
7027	Wszystko wskazuje jednak na to, ¿e Lewandowski do gry bêdzie gotowy, ale nie na 100%.	Y	lewandowski	1299	    3,319	0.0075	433.6154	pol_news_2018_00902548
7028	Lewandowski dziś, po raz ostatni, odniósł się do tej historii.	Y	lewandowski	1299	    3,319	0.0075	479.4	pol_news_2017_00325106
7029	"""""""""""""""Ale my już dzisiaj wiemy i mamy coraz więcej dokumentów na to, że były nieprawidłowości"""""""" - podkreślił Lewandowski."""""""	Y	lewandowski	1299	    3,319	0.0075	496.5294	pol_news_2018_00015312
7030	I je¶li co¶ siê zmieni³o, to w³a¶nie strefy, w jakich Lewandowski podaje.	Y	lewandowski	1299	    3,319	0.0075	513.4	pol_news_2017_00207233
7031	Tyle osób ocenia komentarz pozytywnieZaloguj się aby oceniać Tyle osób ocenia komentarz negatywnieZaloguj się aby oceniać Co to jest: ma sto nóg i ani jednej głowy?	Y	głowy	1300	    3,318	0.0075	472.0526	pol_news_2016_00782418
7032	Jedna z nich nie ma głowy i rąk.	Y	głowy	1300	    3,318	0.0075	516.25	pol_news_2016_00267630
7033	Tyle osób ocenia komentarz pozytywnieZaloguj się aby oceniać Tyle osób ocenia komentarz negatywnieZaloguj się aby oceniać Nic już ci do głowy nie przyszło, tylko mnie przedrzeźniać?	Y	głowy	1300	    3,318	0.0075	531.9474	pol_news_2016_00784130
7034	To jest też kwestia bezpieczeństwa głowy naszego państwa.	Y	głowy	1300	    3,318	0.0075	532.125	pol_news_2016_00752877
7035	Pierwszy raz w historii III RP Polacy tak się cieszyli z nowej głowy państwa.	Y	głowy	1300	    3,318	0.0075	564.2857	pol_news_2017_00528634
7036	Za pierwszym razem Rafał o tym nie wie.	Y	rafał	1301	    3,316	0.0075	306.625	pol_news_2016_00947053
7037	Rafał Antczak w PKO BP - Puls Biznesu - pb.pl Z ostatniej chwili subskrypcja Pulsu Biznesu Wybierz pakiet dla siebie Bądź na bieżąco, gdziekolwiek jesteś!	Y	rafał	1301	    3,316	0.0075	581.7391	pol_news_2017_00639116
7038	Rafał Fabisiak - wiadomości, notowania, inwestycje, giełda, rynek, akcje, spółki - pb.pl - strona 2 Z ostatniej chwili subskrypcja Pulsu Biznesu Wybierz pakiet dla siebie Bądź na bieżąco, gdziekolwiek jesteś!	Y	rafał	1301	    3,316	0.0075	620.8519	pol_news_2017_00639145
7039	Rafał Sonik najlepszy w Rajdzie Dakar - Puls Biznesu - pb.pl Z ostatniej chwili subskrypcja Pulsu Biznesu Wybierz pakiet dla siebie Bądź na bieżąco, gdziekolwiek jesteś!	Y	rafał	1301	    3,316	0.0075	639.2917	pol_news_2017_00639303
7040	Cytaty z PB SPIN: Rafał Sonik - Puls Biznesu - pb.pl Z ostatniej chwili subskrypcja Pulsu Biznesu Wybierz pakiet dla siebie Bądź na bieżąco, gdziekolwiek jesteś!	Y	rafał	1301	    3,316	0.0075	693.7273	pol_news_2017_00097368
7041	Przecież znaleźć się na wojnie nie jest trudno.	Y	wojnie	1302	    3,314	0.0075	381.375	pol_news_2016_00620327
7042	W tej wojnie zginęło już ponad 380 tys. ludzi, z czego połowa to kobiety i dzieci.	Y	wojnie	1302	    3,314	0.0075	408.2667	pol_news_2016_00907142
7043	To nie zdarza się tak od razu nawet na wojnie!	Y	wojnie	1302	    3,314	0.0075	466.1	pol_news_2016_00758260
7044	W Wilnie i na Wileńszczyźnie po wojnie tego nie było.	Y	wojnie	1302	    3,314	0.0075	514.3	pol_news_2017_00916150
7045	Mimo to byli tacy, którzy chcieli w Polsce zostać po wojnie.	Y	wojnie	1302	    3,314	0.0075	532.4545	pol_news_2017_00358178
7046	Niestety nie był to dobry rok dla inwestorów.	Y	inwestorów	1303	    3,310	0.0075	320.75	pol_news_2018_00456048
7047	Dobry czas dla inwestorów mieszkaniowych - Puls Biznesu - pb.pl Z ostatniej chwili subskrypcja Pulsu Biznesu Wybierz pakiet dla siebie Bądź na bieżąco, gdziekolwiek jesteś!	Y	inwestorów	1303	    3,310	0.0075	383.3182	pol_news_2018_00131669
7048	Dane z USA zagwozdką dla inwestorów - Puls Biznesu - pb.pl Z ostatniej chwili subskrypcja Pulsu Biznesu Wybierz pakiet dla siebie Bądź na bieżąco, gdziekolwiek jesteś!	Y	inwestorów	1303	    3,310	0.0075	399.5455	pol_news_2017_00115295
