ORDER	SENTENCE	STATUS	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
13001	Wszystko po to, by być na szczycie.	Y	szczycie	2072	    1,920	0.0043	326.4286	pol_news_2017_00902063
13002	Można to było zrobić wcześniej, albo po szczycie NATO.	Y	szczycie	2072	    1,920	0.0043	433.6667	pol_news_2016_00390621
13003	Dziś będzie na szczycie G8 we Francji.	Y	szczycie	2072	    1,920	0.0043	477	pol_news_2017_00163219
13004	To wszystko wróci po szczycie NATO i..	Y	szczycie	2072	    1,920	0.0043	657.7143	pol_news_2016_00766348
13005	To pierwsze spotkanie ministrów NATO po warszawskim szczycie.	Y	szczycie	2072	    1,920	0.0043	877.5	pol_news_2016_00760010
13006	Dobrze, że Wałęsa jednak na to nie czeka.	Y	wałęsa	2072	    1,920	0.0043	372.75	pol_news_2017_00130200
13007	Mówi o nim Wałęsa Wałęsa w podróży.	Y	wałęsa	2072	    1,920	0.0043	663.3333	pol_news_2018_00380773
13008	"""""""Lech Wałęsa - informacje na tematy """"""""Lech Wałęsa"""""""" oraz """"""""wybory"""""""" - Tagi - znajdź treść po hasłach."""""""	Y	wałęsa	2072	    1,920	0.0043	716.1667	pol_news_2016_00337960
13009	Jak Lech Wałęsa. 4 czerwca to moje święto.	Y	wałęsa	2072	    1,920	0.0043	888.4286	pol_news_2016_00245315
13010	Wałęsa przypomniał, że przygotowania do uroczystości wciąż trwają.	Y	wałęsa	2072	    1,920	0.0043	1083.25	pol_news_2016_00813390
13011	Przedsiębiorcy - Puls Biznesu - pb.pl Z ostatniej chwili subskrypcja Pulsu Biznesu Wybierz pakiet dla siebie Bądź na bieżąco, gdziekolwiek jesteś!	Y	przedsiębiorcy	2073	    1,919	0.0043	259.7895	pol_news_2017_00617261
13012	Przedsiębiorcy - Puls Biznesu - pb.pl - strona 4 Z ostatniej chwili subskrypcja Pulsu Biznesu Wybierz pakiet dla siebie Bądź na bieżąco, gdziekolwiek jesteś!	Y	przedsiębiorcy	2073	    1,919	0.0043	282.75	pol_news_2017_00617260
13013	NSA po stronie przedsiębiorcy - Puls Biznesu - pb.pl Z ostatniej chwili subskrypcja Pulsu Biznesu Wybierz pakiet dla siebie Bądź na bieżąco, gdziekolwiek jesteś!	Y	przedsiębiorcy	2073	    1,919	0.0043	400.6818	pol_news_2017_00463834
13014	Przedsiębiorcy stracą na euro - Puls Biznesu - pb.pl Z ostatniej chwili subskrypcja Pulsu Biznesu Wybierz pakiet dla siebie Bądź na bieżąco, gdziekolwiek jesteś!	Y	przedsiębiorcy	2073	    1,919	0.0043	409.4286	pol_news_2018_00623983
13015	Komisja gospodarki za ustanowieniem Dnia Przedsiębiorcy - Puls Biznesu - pb.pl Z ostatniej chwili subskrypcja Pulsu Biznesu Wybierz pakiet dla siebie Bądź na bieżąco, gdziekolwiek jesteś!	Y	przedsiębiorcy	2073	    1,919	0.0043	431.875	pol_news_2017_00303512
13016	Pierwszy raz, zarówno my, jak i Daniel, obawialiśmy się, jak to wszystko się uda.	Y	daniel	2074	    1,917	0.0043	651.25	pol_news_2017_00528672
13017	Szkoda, że teraz nic już nie zależy od nas - mówił Daniel Pliński.	Y	daniel	2074	    1,917	0.0043	764.0833	pol_news_2016_00716178
13018	I szybko nie będzie, bo nie ma u nas gruntów tej wielkości na sprzedaż — mówi Daniel Puchalski.	Y	daniel	2074	    1,917	0.0043	842.375	pol_news_2016_00234168
13019	Cezary B. i Daniel N. przed sądem - Dziennik Wschodni Przeglądarka, z której korzystasz jest przestarzała.	Y	daniel	2074	    1,917	0.0043	852.9333	pol_news_2018_00076996
13020	Sytuacja poprawiła się pod tym względem w III kwartale, co będzie mieć przełożenie na lepsze wyniki – powiedział prezes Daniel Janusz.	Y	daniel	2074	    1,917	0.0043	895.3	pol_news_2016_00710717
13021	"""""""Był to jego pierwszy mecz w imprezie, bowiem na otwarcie miał """"""""wolny los""""""""."""""""	Y	imprezie	2074	    1,917	0.0043	602.5385	pol_news_2016_00082689
13022	Mówiła, że są szanse na sukces w całej imprezie i wydaje mi się, że ma rację.	Y	imprezie	2074	    1,917	0.0043	610.1333	pol_news_2018_00380334
13023	Co działo się na ostatniej imprezie w stolicy Niemiec?	Y	imprezie	2074	    1,917	0.0043	641	pol_news_2017_00089615
13024	Liczy pan na powrót czy pogodzi³ siê z tym, ¿e na tej imprezie pan nie zagra?	Y	imprezie	2074	    1,917	0.0043	650.8571	pol_news_2017_00326535
13025	Jak się okazało, był to jej pierwszy od dwóch lat występ w imprezie biegowej.	Y	imprezie	2074	    1,917	0.0043	653.7143	pol_news_2018_00242922
13026	Być może więc rząd nie chce rozwoju konkurencji na rynku.	Y	konkurencji	2074	    1,917	0.0043	341.3	pol_news_2018_00066891
13027	Do początku lat 70. niemal nie miały konkurencji.	Y	konkurencji	2074	    1,917	0.0043	525.4286	pol_news_2016_00151461
13028	﻿ Co dalej, pozostaje pani w tej konkurencji?	Y	konkurencji	2074	    1,917	0.0043	567	pol_news_2018_00091480
13029	Tym razem nie mieli konkurencji i wygrali wszystkie mecze.	Y	konkurencji	2074	    1,917	0.0043	622.8889	pol_news_2016_00792676
13030	W tej konkurencji przegra³a mecz otwarcia.	Y	konkurencji	2074	    1,917	0.0043	929.4286	pol_news_2016_00906743
13031	Czy to może już bardziej na zakończenie kariery?	Y	zakończenie	2074	    1,917	0.0043	513	pol_news_2016_00123432
13032	Tak mówił szef Rady Europejskiej Donald Tusk na zakończenie szczytu w Brukseli.	Y	zakończenie	2074	    1,917	0.0043	710.6667	pol_news_2017_00720666
13033	Czy wybór Donalda Tuska na szefa Rady Europejskiej może mieć wpływ na zakończenie konfliktu?	Y	zakończenie	2074	    1,917	0.0043	794.0769	pol_news_2016_00124732
13034	Zakończenie realizacji inwestycji planuje się na 2018 rok.	Y	zakończenie	2074	    1,917	0.0043	823.2857	pol_news_2018_00941024
13035	W poniedziałek 37-latek oficjalnie ogłosił zakończenie kariery.	Y	zakończenie	2074	    1,917	0.0043	1280.5714	pol_news_2018_00879314
13036	Kultura i imprezy - strona 4 - Forum Dziennik WschodniPrzeglądarka, z której korzystasz jest przestarzała.	Y	kultura	2075	    1,916	0.0043	518.5	pol_news_2017_00318791
13037	Kultura i imprezy - strona 6 - Forum Dziennik Wschodni Przeglądarka, z której korzystasz jest przestarzała.	Y	kultura	2075	    1,916	0.0043	625.8462	pol_news_2018_00328037
13038	Mało kto zapewne wie, że w Polsce istnieje TVP KULTURA.	Y	kultura	2075	    1,916	0.0043	642.9	pol_news_2017_00337423
13039	Część II premiera Newsweek.pl - Kultura - Newsweek.	Y	kultura	2075	    1,916	0.0043	649.8333	pol_news_2016_00113634
13040	Obraz narodu i jego kultury – zupełnie innej niż kultura polska.	Y	kultura	2075	    1,916	0.0043	790.3	pol_news_2016_00481846
